GEOID_FIN,federal_transfers_real_2017,POPULATION,ID_NAME,STATE_FIPS,COUNTY_FIPS,tax_revenue_real_2017,B_B01,B_B21,B_B30,B_B42,B_B46,B_B50,B_B59,B_B79,B_B80,B_B89,T_T01,T_T09,T_T10,T_T11,T_T13,T_T16,T_T19,T_T20,T_T21,T_T22,T_T27,T_T28,T_T29,YEAR,decade,federal_transfers_pc,tax_revenue_pc,log_transfers_pc,log_tax_pc
4237360,,,,,,65000.0,,,,,,,,,,,63000.0,,,,,,,,,,,2000.0,,2017,2010,,,,
4237376,,,,,,80000.0,,,,,,,,,,,70000.0,,,,,,,,,,,10000.0,,2017,2010,,,,
4237384,,,,,,30000.0,,,,,,,,,,,27000.0,,,,,,,,,,,3000.0,,2017,2010,,,,
4237392,,,,,,279000.0,,,,,,,,,,,173000.0,,,,,,,,,,105000.0,1000.0,,2017,2010,,,,
4237416,,,,,,106000.0,,,,,,,,,,,92000.0,,,,,,,,,,2000.0,12000.0,,2017,2010,,,,
4237424,,,,,,816000.0,,,,,,,,,,,770000.0,,,,,,,,,,46000.0,,,2017,2010,,,,
4237432,,,,,,37000.0,,,,,,,,,,,34000.0,,,,,,,,,,,3000.0,,2017,2010,,,,
4237440,,,,,,14000.0,,,,,,,,,,,14000.0,,,,,,,,,,,,,2017,2010,,,,
4237448,,,,,,177000.0,,,,,,,,,,,175000.0,,,,,,,,,,,2000.0,,2017,2010,,,,
4237464,,,,,,106000.0,,,,,,,,,,,106000.0,,,,,,,,,,,,,2017,2010,,,,
4237472,,,,,,292000.0,,,,,,,,,,,288000.0,,,,,,,,,,3000.0,1000.0,,2017,2010,,,,
4237480,,,,,,36000.0,,,,,,,,,,,27000.0,,,,,,,,,,,9000.0,,2017,2010,,,,
4237488,,,,,,933000.0,,,,,,,,,,,714000.0,,,,,,,,,,96000.0,123000.0,,2017,2010,,,,
4237496,,,,,,16000.0,,,,,,,,,,,15000.0,,,,,,,,,,1000.0,,,2017,2010,,,,
4237696,,,,,,141000.0,,,,,,,,,,,117000.0,,,,,,,,,,8000.0,16000.0,,2017,2010,,,,
4237760,,,,,,174000.0,,,,,,,,,,,168000.0,,,,,,,,,,,6000.0,,2017,2010,,,,
4237784,,,,,,2430000.0,,,,,,,,,,,2019000.0,,,,,,,,,,173000.0,238000.0,,2017,2010,,,,
4237792,,,,,,2000.0,,,,,,,,,,,1000.0,,,,,,,,,,1000.0,,,2017,2010,,,,
4237824,,,,,,78000.0,,,,,,,,,,,30000.0,,,31000.0,,,,,,,17000.0,,,2017,2010,,,,
4237848,,,,,,244000.0,,,,,,,,,,,59000.0,,,,,,,,,,79000.0,106000.0,,2017,2010,,,,
4237864,,,,,,16000.0,,,,,,,,,,,16000.0,,,,,,,,,,,,,2017,2010,,,,
4237872,,,,,,143000.0,,,,,,,,,,,134000.0,,,,,,,,,,,9000.0,,2017,2010,,,,
4237880,,,,,,40000.0,,,,,,,,,,,36000.0,,,,,,,,,,1000.0,3000.0,,2017,2010,,,,
4237888,,,,,,424000.0,,,,,,,,,,,373000.0,,,,,,,,,,19000.0,32000.0,,2017,2010,,,,
4237896,,,,,,493000.0,,,,,,,,,,,449000.0,,,19000.0,,,,,,,24000.0,1000.0,,2017,2010,,,,
4237904,,,,,,148000.0,,,,,,,,,,,133000.0,,,,,,,,,,12000.0,3000.0,,2017,2010,,,,
4237920,,,,,,683000.0,,,,,,,,,,,639000.0,,,,,,,,,,44000.0,,,2017,2010,,,,
4237936,,,,,,87000.0,,,,,,,,,,,87000.0,,,,,,,,,,,,,2017,2010,,,,
4238032,,,,,,318000.0,,,,,,,,,,,270000.0,,,,,,,,,,33000.0,15000.0,,2017,2010,,,,
4238048,,,,,,74000.0,,,,,,,,,,,58000.0,,,1000.0,,,,,,,8000.0,7000.0,,2017,2010,,,,
4238096,,,,,,317000.0,,,,,,,,,,,279000.0,,,,,,,,,,,38000.0,,2017,2010,,,,
4238128,,,,,,1123000.0,,,,,,,,,,,980000.0,,,,,,,,,,51000.0,92000.0,,2017,2010,,,,
4238160,,,,,,1383000.0,,,,,,,,,,,735000.0,,,,,,,,,,44000.0,604000.0,,2017,2010,,,,
4238168,,,,,,123000.0,,,,,,,,,,,123000.0,,,,,,,,,,,,,2017,2010,,,,
4238200,,,,,,1219000.0,,,,,,,,,,,962000.0,,,26000.0,,,,,,,72000.0,159000.0,,2017,2010,,,,
4238432,,,,,,9000.0,,,,,,,,,,,9000.0,,,,,,,,,,,,,2017,2010,,,,
4238448,,,,,,23000.0,,,,,,,,,,,20000.0,,,,,,,,,,,3000.0,,2017,2010,,,,
4238456,,,,,,68000.0,,,,,,,,,,,68000.0,,,,,,,,,,,,,2017,2010,,,,
4238576,,,,,,16000.0,,,,,,,,,,,14000.0,,,,,,,,,,1000.0,1000.0,,2017,2010,,,,
4238592,,,,,,85000.0,,,,,,,,,,,8000.0,,,,,,,,,,8000.0,69000.0,,2017,2010,,,,
4238616,,,,,,57000.0,,,,,,,,,,,54000.0,,,,,,,,,,3000.0,,,2017,2010,,,,
4238640,,,,,,93000.0,,,,,,,,,,,87000.0,,,,,,,,,,5000.0,1000.0,,2017,2010,,,,
4238688,,,,,,853000.0,,,,,,,,,,,752000.0,,,,,,,,,,39000.0,62000.0,,2017,2010,,,,
4238768,,,,,,19000.0,,,,,,,,,,,12000.0,,,,,,,,,,3000.0,4000.0,,2017,2010,,,,
4238912,,,,,,681000.0,,,,,,,,,,,211000.0,,,,,,,,,,11000.0,459000.0,,2017,2010,,,,
4238920,,,,,,26000.0,,,,,,,,,,,26000.0,,,,,,,,,,,,,2017,2010,,,,
4239136,,,,,,474000.0,,,,,,,,,,,251000.0,,,,,,,,,,,223000.0,,2017,2010,,,,
4239312,,,,,,2005000.0,,,,,,,,,,,1316000.0,,,,,,,,,,127000.0,562000.0,,2017,2010,,,,
4239344,,,,,,580000.0,,,,,,,,,,,314000.0,,,,,,73000.0,,,,193000.0,,,2017,2010,,,,
4239608,,,,,,1409000.0,,,,,,,,,,,1185000.0,,,73000.0,,,,,,,87000.0,64000.0,,2017,2010,,,,
4239624,,,,,,395000.0,,,,,,,,,,,349000.0,,,,,,,,,,16000.0,30000.0,,2017,2010,,,,
4239658,,,,,,19000.0,,,,,,,,,,,10000.0,,,,,,,,,,9000.0,,,2017,2010,,,,
4239784,,,,,,1913000.0,,,,,,,,,,,1081000.0,,,,,,,,,,122000.0,710000.0,,2017,2010,,,,
4239792,,,,,,722000.0,,,,,,,,,,,562000.0,,,,,,,,,,107000.0,53000.0,,2017,2010,,,,
4239968,,,,,,319000.0,,,,,,,,,,,228000.0,,,,,,,,,,57000.0,34000.0,,2017,2010,,,,
4240040,,,,,,1123000.0,,,,,,,,,,,990000.0,,,,,,,,,,,133000.0,,2017,2010,,,,
4240056,,,,,,54000.0,,,,,,,,,,,47000.0,,,,,,,,,,6000.0,1000.0,,2017,2010,,,,
4240096,,,,,,326000.0,,,,,,,,,,,264000.0,,,,,,,,,,9000.0,53000.0,,2017,2010,,,,
4240288,,,,,,85000.0,,,,,,,,,,,73000.0,,,,,,,,,,11000.0,1000.0,,2017,2010,,,,
4240296,,,,,,8000.0,,,,,,,,,,,8000.0,,,,,,,,,,,,,2017,2010,,,,
4240360,,,,,,88000.0,,,,,,,,,,,87000.0,,,,,,,,,,,1000.0,,2017,2010,,,,
4240400,,,,,,192000.0,,,,,,,,,,,162000.0,,,,,,,,,,5000.0,25000.0,,2017,2010,,,,
4240584,,,,,,346000.0,,,,,,,,,,,312000.0,,,,,,,,,,28000.0,6000.0,,2017,2010,,,,
4240656,,,,,,1108000.0,,,,,,,,,,,807000.0,,,35000.0,,,,,,,29000.0,237000.0,,2017,2010,,,,
4240752,,,,,,37000.0,,,,,,,,,,,37000.0,,,,,,,,,,,,,2017,2010,,,,
4240760,,,,,,87000.0,,,,,,,,,,,73000.0,,,,,,,,,,14000.0,,,2017,2010,,,,
4240776,,,,,,2132000.0,,,,,,,,,,,2063000.0,,,,,,,,,,69000.0,,,2017,2010,,,,
4240848,,,,,,300000.0,,,,,,,,,,,247000.0,,,,,,,,,,16000.0,37000.0,,2017,2010,,,,
4240920,,,,,,56000.0,,,,,,,,,,,56000.0,,,,,,,,,,,,,2017,2010,,,,
4240928,,,,,,33000.0,,,,,,,,,,,33000.0,,,,,,,,,,,,,2017,2010,,,,
4240936,,,,,,390000.0,,,,,,,,,,,388000.0,,,,,,,,,,,2000.0,,2017,2010,,,,
4241112,,,,,,66000.0,,,,,,,,,,,31000.0,,,,,,,,,,,35000.0,,2017,2010,,,,
4241208,,,,,,299000.0,,,,,,,,,,,251000.0,,,,,,,,,,,48000.0,,2017,2010,,,,
4241224,,,,,,808000.0,,,,,,,,,,,514000.0,,,,,,,,,,255000.0,39000.0,,2017,2010,,,,
4241264,,,,,,17000.0,,,,,,,,,,,16000.0,,,,,,,,,,,1000.0,,2017,2010,,,,
4241336,,,,,,93000.0,,,,,,,,,,,93000.0,,,,,,,,,,,,,2017,2010,,,,
4241392,,,,,,400000.0,,,,,,,,,,,260000.0,,,9000.0,,,,,,,40000.0,91000.0,,2017,2010,,,,
4241416,,,,,,153000.0,,,,,,,,,,,98000.0,,,,,,,,,,22000.0,33000.0,,2017,2010,,,,
4241440,,,,,,4695000.0,,,,,,,,,,,4477000.0,,,,,,,,,,215000.0,3000.0,,2017,2010,,,,
4241464,,,,,,1091000.0,,,,,,,,,,,1054000.0,,,,,,,,,,23000.0,14000.0,,2017,2010,,,,
4241504,,,,,,19000.0,,,,,,,,,,,12000.0,,,,,,,,,,5000.0,2000.0,,2017,2010,,,,
4241512,,,,,,90000.0,,,,,,,,,,,77000.0,,,,,,,,,,2000.0,11000.0,,2017,2010,,,,
4241520,,,,,,42000.0,,,,,,,,,,,40000.0,,,,,,,,,,2000.0,,,2017,2010,,,,
4241568,,,,,,9000.0,,,,,,,,,,,9000.0,,,,,,,,,,,,,2017,2010,,,,
4241608,,,,,,776000.0,,,,,,,,,,,612000.0,,,,,,,,,,34000.0,130000.0,,2017,2010,,,,
4241656,,,,,,32000.0,,,,,,,,,,,32000.0,,,,,,,,,,,,,2017,2010,,,,
4241768,,,,,,909000.0,,,,,,,,,,,813000.0,,,,,,,,,,58000.0,38000.0,,2017,2010,,,,
4241834,,,,,,16000.0,,,,,,,,,,,16000.0,,,,,,,,,,,,,2017,2010,,,,
4241848,,,,,,48000.0,,,,,,,,,,,37000.0,,,,,,,,,,7000.0,4000.0,,2017,2010,,,,
4241888,,,,,,12000.0,,,,,,,,,,,4000.0,,,,,,,,,,8000.0,,,2017,2010,,,,
4241960,,,,,,286000.0,,,,,,,,,,,272000.0,,,,,,,,,,12000.0,2000.0,,2017,2010,,,,
4242016,,,,,,116000.0,,,,,,,,,,,106000.0,,,,,,,,,,6000.0,4000.0,,2017,2010,,,,
4242080,,,,,,160000.0,,,,,,,,,,,146000.0,,,,,,,,,,13000.0,1000.0,,2017,2010,,,,
4242176,,,,,,72000.0,,,,,,,,,,,72000.0,,,,,,,,,,,,,2017,2010,,,,
4242280,,,,,,438000.0,,,,,,,,,,,364000.0,,,,,,,,,,31000.0,43000.0,,2017,2010,,,,
4242352,,,,,,544000.0,,,,,,,,,,,513000.0,,,,,,,,,,20000.0,11000.0,,2017,2010,,,,
4242368,,,,,,792000.0,,,,,,,,,,,712000.0,,,,,,,,,,36000.0,44000.0,,2017,2010,,,,
4242392,,,,,,1914000.0,,,,,,,,,,,1242000.0,,,,,,,,,,26000.0,646000.0,,2017,2010,,,,
4242400,,,,,,8000.0,,,,,,,,,,,7000.0,,,,,,,,,,,1000.0,,2017,2010,,,,
4242432,,,,,,96000.0,,,,,,,,,,,72000.0,,,,,,,,,,24000.0,,,2017,2010,,,,
4242472,,,,,,863000.0,,,,,,,,,,,627000.0,,,,,,,,,,,236000.0,,2017,2010,,,,
4242504,,,,,,553000.0,,,,,,,,,,,515000.0,,,,,,,,,,,38000.0,,2017,2010,,,,
4242512,,,,,,1296000.0,,,,,,,,,,,1287000.0,,,,,,,,,,3000.0,6000.0,,2017,2010,,,,
4242544,,,,,,29000.0,,,,,,,,,,,26000.0,,,,,,,,,,,3000.0,,2017,2010,,,,
4242616,,,,,,82000.0,,,,,,,,,,,74000.0,,,,,,,,,,,8000.0,,2017,2010,,,,
4242688,,,,,,10000.0,,,,,,,,,,,8000.0,,,,,,,,,,2000.0,,,2017,2010,,,,
4242760,,,,,,125000.0,,,,,,,,,,,105000.0,,,,,,,,,,,20000.0,,2017,2010,,,,
4242824,,,,,,23000.0,,,,,,,,,,,23000.0,,,,,,,,,,,,,2017,2010,,,,
4242856,,,,,,24000.0,,,,,,,,,,,23000.0,,,,,,,,,,,1000.0,,2017,2010,,,,
4242888,,,,,,73000.0,,,,,,,,,,,73000.0,,,,,,,,,,,,,2017,2010,,,,
4242944,,,,,,71000.0,,,,,,,,,,,59000.0,,,,,,,,,,,12000.0,,2017,2010,,,,
4242952,,,,,,275000.0,,,,,,,,,,,244000.0,,,,,,,,,,2000.0,29000.0,,2017,2010,,,,
4242960,,,,,,40000.0,,,,,,,,,,,40000.0,,,,,,,,,,,,,2017,2010,,,,
4242968,,,,,,26000.0,,,,,,,,,,,26000.0,,,,,,,,,,,,,2017,2010,,,,
4242976,,,,,,2344000.0,,,,,,,,,,,2082000.0,,,,,,,,,,27000.0,235000.0,,2017,2010,,,,
4242984,,,,,,124000.0,,,,,,,,,,,81000.0,,,,,,,,,,5000.0,38000.0,,2017,2010,,,,
4243064,,,,,,594000.0,,,,,,,,,,,525000.0,,,,,,,,,,55000.0,14000.0,,2017,2010,,,,
4243072,,,,,,19000.0,,,,,,,,,,,19000.0,,,,,,,,,,,,,2017,2010,,,,
4243080,,,,,,129000.0,,,,,,,,,,,108000.0,,,,,,,,,,20000.0,1000.0,,2017,2010,,,,
4243096,,,,,,169000.0,,,,,,,,,,,161000.0,,,,,,,,,,7000.0,1000.0,,2017,2010,,,,
4243104,,,,,,15000.0,,,,,,,,,,,4000.0,,,,,,,,,,9000.0,2000.0,,2017,2010,,,,
4243112,,,,,,103000.0,,,,,,,,,,,103000.0,,,,,,,,,,,,,2017,2010,,,,
4243120,,,,,,126000.0,,,,,,,,,,,120000.0,,,,,,,,,,6000.0,,,2017,2010,,,,
4243128,,,,,,18000.0,,,,,,,,,,,18000.0,,,,,,,,,,,,,2017,2010,,,,
4243136,,,,,,41000.0,,,,,,,,,,,41000.0,,,,,,,,,,,,,2017,2010,,,,
4243192,,,,,,11000.0,,,,,,,,,,,10000.0,,,,,,,,,,1000.0,,,2017,2010,,,,
4243200,,,,,,35000.0,,,,,,,,,,,33000.0,,,,,,,,,,,2000.0,,2017,2010,,,,
4243232,,,,,,459000.0,,,,,,,,,,,423000.0,,,,,,,,,,21000.0,15000.0,,2017,2010,,,,
4243240,,,,,,760000.0,,,,,,,,,,,505000.0,,,110000.0,,,,,,,58000.0,87000.0,,2017,2010,,,,
4243248,,,,,,72000.0,,,,,,,,,,,57000.0,,,,,,,,,,12000.0,3000.0,,2017,2010,,,,
4243312,,,,,,4832000.0,,,,,,,,,,,3686000.0,,,,,,,,,,422000.0,724000.0,,2017,2010,,,,
4243344,,,,,,57000.0,,,,,,,,,,,57000.0,,,,,,,,,,,,,2017,2010,,,,
4243352,,,,,,30000.0,,,,,,,,,,,19000.0,,,,,,,,,,11000.0,,,2017,2010,,,,
4243360,,,,,,103000.0,,,,,,,,,,,102000.0,,,,,,,,,,1000.0,,,2017,2010,,,,
4243368,,,,,,132000.0,,,,,,,,,,,132000.0,,,,,,,,,,,,,2017,2010,,,,
4243408,,,,,,382000.0,,,,,,,,,,,346000.0,,,,,,,,,,22000.0,14000.0,,2017,2010,,,,
4243424,,,,,,26000.0,,,,,,,,,,,10000.0,,,16000.0,,,,,,,,,,2017,2010,,,,
4243656,,,,,,175000.0,,,,,,,,,,,150000.0,,,,,,,,,,14000.0,11000.0,,2017,2010,,,,
4243824,,,,,,72000.0,,,,,,,,,,,71000.0,,,,,,,,,,,1000.0,,2017,2010,,,,
4243912,,,,,,2000.0,,,,,,,,,,,2000.0,,,,,,,,,,,,,2017,2010,,,,
4243928,,,,,,42000.0,,,,,,,,,,,42000.0,,,,,,,,,,,,,2017,2010,,,,
4243968,,,,,,74000.0,,,,,,,,,,,71000.0,,,,,,,,,,,3000.0,,2017,2010,,,,
4243976,,,,,,17000.0,,,,,,,,,,,16000.0,,,,,,,,,,,1000.0,,2017,2010,,,,
4244208,,,,,,185000.0,,,,,,,,,,,185000.0,,,,,,,,,,,,,2017,2010,,,,
4244336,,,,,,35000.0,,,,,,,,,,,35000.0,,,,,,,,,,,,,2017,2010,,,,
4244344,,,,,,8000.0,,,,,,,,,,,6000.0,,,,,,,,,,,2000.0,,2017,2010,,,,
4244400,,,,,,25000.0,,,,,,,,,,,21000.0,,,,,,,,,,,4000.0,,2017,2010,,,,
4244416,,,,,,179000.0,,,,,,,,,,,161000.0,,,,,,,,,,17000.0,1000.0,,2017,2010,,,,
4244448,,,,,,35000.0,,,,,,,,,,,33000.0,,,,,,,,,,,2000.0,,2017,2010,,,,
4244456,,,,,,42000.0,,,,,,,,,,,,,,,,,,,,,,42000.0,,2017,2010,,,,
4244464,,,,,,1502000.0,,,,,,,,,,,1314000.0,,,17000.0,,,,,,,81000.0,90000.0,,2017,2010,,,,
4244512,,,,,,29000.0,,,,,,,,,,,27000.0,,,,,,,,,,,2000.0,,2017,2010,,,,
4244584,,,,,,818000.0,,,,,,,,,,,679000.0,,,,,,,,,,41000.0,98000.0,,2017,2010,,,,
4244664,,,,,,57000.0,,,,,,,,,,,48000.0,,,,,,,,,,8000.0,1000.0,,2017,2010,,,,
4244704,,,,,,35000.0,,,,,,,,,,,27000.0,,,,,,,,,,4000.0,4000.0,,2017,2010,,,,
4244832,,,,,,5625000.0,,,,,,,,,,,4303000.0,,,7000.0,,,,,,,357000.0,958000.0,,2017,2010,,,,
4244856,,,,,,40000.0,,,,,,,,,,,35000.0,,,,,,,,,,,5000.0,,2017,2010,,,,
4244864,,,,,,3215000.0,,,,,,,,,,,2565000.0,,,,,,,,,,242000.0,408000.0,,2017,2010,,,,
4244888,,,,,,116000.0,,,,,,,,,,,112000.0,,,,,,,,,,,4000.0,,2017,2010,,,,
4244904,,,,,,40000.0,,,,,,,,,,,40000.0,,,,,,,,,,,,,2017,2010,,,,
4244920,,,,,,2872000.0,,,,,,,,,,,1666000.0,,,,,,,,,,310000.0,896000.0,,2017,2010,,,,
4244952,,,,,,3002000.0,,,,,,,,,,,1149000.0,,,,,,,,,,503000.0,1350000.0,,2017,2010,,,,
4244960,,,,,,87000.0,,,,,,,,,,,87000.0,,,,,,,,,,,,,2017,2010,,,,
4245008,,,,,,5804000.0,,,,,,,,,,,4417000.0,,,,,,,,,,319000.0,1068000.0,,2017,2010,,,,
4245016,,,,,,702000.0,,,,,,,,,,,447000.0,,,,,,182000.0,,,,33000.0,40000.0,,2017,2010,,,,
4245040,,,,,,86000.0,,,,,,,,,,,51000.0,,,,,,,,,,33000.0,2000.0,,2017,2010,,,,
4245056,,,,,,8923000.0,,,,,,,,,,,5909000.0,,,,,,,,,,1079000.0,1935000.0,,2017,2010,,,,
4245096,,,,,,3835000.0,,,,,,,,,,,2951000.0,,,,,,,,,,341000.0,543000.0,,2017,2010,,,,
4245112,,,,,,5703000.0,,,,,,,,,,,3090000.0,,,,,,,,,,473000.0,2140000.0,,2017,2010,,,,
4245120,,,,,,4162000.0,,,,,,,,,,,3191000.0,,,,,,,,,,171000.0,800000.0,,2017,2010,,,,
4245128,,,,,,272000.0,,,,,,,,,,,182000.0,,,,,,,,,,48000.0,42000.0,,2017,2010,,,,
4245144,,,,,,111000.0,,,,,,,,,,,88000.0,,,4000.0,,,,,,,3000.0,16000.0,,2017,2010,,,,
4245152,,,,,,551000.0,,,,,,,,,,,445000.0,,,,,,,,,,105000.0,1000.0,,2017,2010,,,,
4245160,,,,,,605000.0,,,,,,,,,,,471000.0,,,,,,,,,,49000.0,85000.0,,2017,2010,,,,
4245200,,,,,,144000.0,,,,,,,,,,,98000.0,,,,,,,,,,23000.0,23000.0,,2017,2010,,,,
4245432,,,,,,27000.0,,,,,,,,,,,27000.0,,,,,,,,,,,,,2017,2010,,,,
4245560,,,,,,312000.0,,,,,,,,,,,230000.0,,,,,,,,,,16000.0,66000.0,,2017,2010,,,,
4245568,,,,,,335000.0,,,,,,,,,,,220000.0,,,,,,,,,,41000.0,74000.0,,2017,2010,,,,
4245584,,,,,,40000.0,,,,,,,,,,,36000.0,,,,,,,,,,4000.0,,,2017,2010,,,,
4245600,,,,,,37000.0,,,,,,,,,,,36000.0,,,,,,,,,,1000.0,,,2017,2010,,,,
4245656,,,,,,128000.0,,,,,,,,,,,70000.0,,,,,,,,,,,58000.0,,2017,2010,,,,
4245752,,,,,,65000.0,,,,,,,,,,,34000.0,,,,,,,,,,3000.0,28000.0,,2017,2010,,,,
4245824,,,,,,364000.0,,,,,,,,,,,345000.0,,,,,,,,,,14000.0,5000.0,,2017,2010,,,,
4245888,,,,,,125000.0,,,,,,,,,,,107000.0,,,,,,,,,,4000.0,14000.0,,2017,2010,,,,
4245900,,,,,,5923000.0,,,,,,,,,,,3236000.0,,,,,,,,,,417000.0,2270000.0,,2017,2010,,,,
4245992,,,,,,52000.0,,,,,,,,,,,45000.0,,,,,,,,,,,7000.0,,2017,2010,,,,
4246000,,,,,,180000.0,,,,,,,,,,,153000.0,,,,,,,,,,16000.0,11000.0,,2017,2010,,,,
4246072,,,,,,376000.0,,,,,,,,,,,310000.0,,,,,,,,,,38000.0,28000.0,,2017,2010,,,,
4246120,,,,,,11000.0,,,,,,,,,,,11000.0,,,,,,,,,,,,,2017,2010,,,,
4246184,,,,,,1000.0,,,,,,,,,,,1000.0,,,,,,,,,,,,,2017,2010,,,,
4246216,,,,,,26000.0,,,,,,,,,,,23000.0,,,,,,,,,,3000.0,,,2017,2010,,,,
4246264,,,,,,2065000.0,,,,,,,,,,,1394000.0,,,45000.0,,,,,,,102000.0,524000.0,,2017,2010,,,,
4246352,,,,,,46000.0,,,,,,,,,,,46000.0,,,,,,,,,,,,,2017,2010,,,,
4246400,,,,,,45000.0,,,,,,,,,,,45000.0,,,,,,,,,,,,,2017,2010,,,,
4246456,,,,,,23000.0,,,,,,,,,,,19000.0,,,,,,,,,,4000.0,,,2017,2010,,,,
4246464,,,,,,70000.0,,,,,,,,,,,65000.0,,,,,,,,,,4000.0,1000.0,,2017,2010,,,,
4246472,,,,,,48000.0,,,,,,,,,,,48000.0,,,,,,,,,,,,,2017,2010,,,,
4246480,,,,,,149000.0,,,,,,,,,,,136000.0,,,,,,,,,,13000.0,,,2017,2010,,,,
4246488,,,,,,25000.0,,,,,,,,,,,20000.0,,,,,,,,,,5000.0,,,2017,2010,,,,
4246568,,,,,,27000.0,,,,,,,,,,,25000.0,,,,,,,,,,2000.0,,,2017,2010,,,,
4246584,,,,,,238000.0,,,,,,,,,,,160000.0,,,,,,,,,,,78000.0,,2017,2010,,,,
4246632,,,,,,66000.0,,,,,,,,,,,59000.0,,,,,,,,,,5000.0,2000.0,,2017,2010,,,,
4246640,,,,,,889000.0,,,,,,,,,,,677000.0,,,10000.0,,,,,,,98000.0,104000.0,,2017,2010,,,,
4246648,,,,,,548000.0,,,,,,,,,,,502000.0,,,,,,,,,,39000.0,7000.0,,2017,2010,,,,
4246656,,,,,,1357000.0,,,,,,,,,,,573000.0,,,,,,,,,,54000.0,730000.0,,2017,2010,,,,
4246680,,,,,,1171000.0,,,,,,,,,,,834000.0,,,11000.0,,,,,,,96000.0,230000.0,,2017,2010,,,,
4246688,,,,,,25000.0,,,,,,,,,,,25000.0,,,,,,,,,,,,,2017,2010,,,,
4246792,,,,,,1363000.0,,,,,,,,,,,1053000.0,,,,,,,,,,91000.0,219000.0,,2017,2010,,,,
4246856,,,,,,393000.0,,,,,,,,,,,393000.0,,,,,,,,,,,,,2017,2010,,,,
4246864,,,,,,377000.0,,,,,,,,,,,298000.0,,,,,,,,,,37000.0,42000.0,,2017,2010,,,,
4246872,,,,,,4037000.0,,,,,,,,,,,1647000.0,,,,,,,,,,310000.0,2080000.0,,2017,2010,,,,
4246888,,,,,,1416000.0,,,,,,,,,,,1188000.0,,,,,,,,,,131000.0,97000.0,,2017,2010,,,,
4246904,,,,,,494000.0,,,,,,,,,,,445000.0,,,6000.0,,,,,,,33000.0,10000.0,,2017,2010,,,,
4246944,,,,,,7000.0,,,,,,,,,,,6000.0,,,,,,,,,,1000.0,,,2017,2010,,,,
4246976,,,,,,499000.0,,,,,,,,,,,411000.0,,,,,,,,,,49000.0,39000.0,,2017,2010,,,,
4246992,,,,,,1907000.0,,,,,,,,,,,1590000.0,,,,,,,,,,313000.0,4000.0,,2017,2010,,,,
4247064,,,,,,16000.0,,,,,,,,,,,11000.0,,,,,,,,,,5000.0,,,2017,2010,,,,
4247080,,,,,,791000.0,,,,,,,,,,,674000.0,,,,,,,,,,20000.0,97000.0,,2017,2010,,,,
4247424,,,,,,756000.0,,,,,,,,,,,675000.0,,,,,,,,,,79000.0,2000.0,,2017,2010,,,,
4247432,,,,,,160000.0,,,,,,,,,,,117000.0,,,,,,,,,,,43000.0,,2017,2010,,,,
4247440,,,,,,155000.0,,,,,,,,,,,142000.0,,,,,,,,,,13000.0,,,2017,2010,,,,
4247448,,,,,,65000.0,,,,,,,,,,,62000.0,,,,,,,,,,,3000.0,,2017,2010,,,,
4247456,,,,,,55000.0,,,,,,,,,,,49000.0,,,,,,,,,,6000.0,,,2017,2010,,,,
4247472,,,,,,37000.0,,,,,,,,,,,33000.0,,,,,,,,,,,4000.0,,2017,2010,,,,
4247480,,,,,,59000.0,,,,,,,,,,,52000.0,,,,,,,,,,3000.0,4000.0,,2017,2010,,,,
4247544,,,,,,5000.0,,,,,,,,,,,5000.0,,,,,,,,,,,,,2017,2010,,,,
4247560,,,,,,19000.0,,,,,,,,,,,17000.0,,,,,,,,,,2000.0,,,2017,2010,,,,
4247616,,,,,,12133000.0,,,,,,,,,,,8075000.0,,,36000.0,,,,,,,582000.0,3440000.0,,2017,2010,,,,
4247672,,,,,,173000.0,,,,,,,,,,,141000.0,,,,,,,,,,26000.0,6000.0,,2017,2010,,,,
4247696,,,,,,3119000.0,,,,,,,,,,,1884000.0,,,,,,,,,,,1235000.0,,2017,2010,,,,
4247824,,,,,,57000.0,,,,,,,,,,,,,,,,,,,,,57000.0,,,2017,2010,,,,
4247872,,,,,,236000.0,,,,,,,,,,,211000.0,,,,,,,,,,25000.0,,,2017,2010,,,,
4248048,,,,,,1004000.0,,,,,,,,,,,995000.0,,,,,,,,,,9000.0,,,2017,2010,,,,
4248128,,,,,,751000.0,,,,,,,,,,,512000.0,,,2000.0,,,,,,,42000.0,195000.0,,2017,2010,,,,
4248152,,,,,,4000.0,,,,,,,,,,,4000.0,,,,,,,,,,,,,2017,2010,,,,
4248176,,,,,,335000.0,,,,,,,,,,,299000.0,,,,,,,,,,,36000.0,,2017,2010,,,,
4248448,,,,,,43000.0,,,,,,,,,,,40000.0,,,,,,,,,,1000.0,2000.0,,2017,2010,,,,
4248480,,,,,,2296000.0,,,,,,,,,,,1165000.0,,,,,,,,,,146000.0,985000.0,,2017,2010,,,,
4248528,,,,,,45000.0,,,,,,,,,,,42000.0,,,,,,,,,,3000.0,,,2017,2010,,,,
4248608,,,,,,266000.0,,,,,,,,,,,237000.0,,,24000.0,,,,,,,5000.0,,,2017,2010,,,,
4248616,,,,,,275000.0,,,,,,,,,,,191000.0,,,6000.0,,,,,,,48000.0,30000.0,,2017,2010,,,,
4248664,,,,,,176000.0,,,,,,,,,,,152000.0,,,,,,,,,,,24000.0,,2017,2010,,,,
