GEOID_FIN,federal_transfers_real_2017,POPULATION,ID_NAME,STATE_FIPS,COUNTY_FIPS,tax_revenue_real_2017,B_B01,B_B21,B_B22,B_B30,B_B42,B_B46,B_B50,B_B79,B_B80,B_B89,T_T01,T_T09,T_T10,T_T13,T_T16,T_T19,T_T20,T_T22,T_T28,T_T29,YEAR,decade,federal_transfers_pc,tax_revenue_pc,log_transfers_pc,log_tax_pc
1675990,30989.49456134371,1712.0,STUART,16,039,929684.8368403112,,,,,,,,,,30989.49456134371,929684.8368403112,,,,,,,,,,2002,2000,18.10134028115871,543.0402084347612,2.8959859842131133,6.297183365875268
1676440,9296.848368403113,142.0,SUPERIOR,16,030,128606.40242957638,,,,,,,9296.848368403113,,,,97616.90786823268,30989.49456134371,,,,,,,,,2002,2000,65.4707631577684,905.6788903491295,4.181603678987604,6.808684817556147
1678600,374972.8841922589,134.0,TORONTO,16,023,29440.01983327652,,,,,,,,,,374972.8841922589,13945.272552604669,15494.747280671854,,,,,,,,,2002,2000,2798.3051059123795,219.7016405468397,7.936769193566585,5.3922704465763385
1678825,1549.4747280671854,950.0,TREYNOR,16,078,488084.53934116336,,,,,,,,,,1549.4747280671854,342433.91490284796,145650.62443831543,,,,,,,,,2002,2000,1.6310260295444057,513.7731993064878,0.4892092827662231,6.241781921591856
1678915,97616.90786823268,1310.0,TRIPOLI,16,009,621339.3659549414,,,,,,,97616.90786823268,,,,514425.6097183055,106913.75623663579,,,,,,,,,2002,2000,74.5167235635364,474.30485950758884,4.311023577557145,6.161850278472182
1679950,79023.21113142645,29072.0,URBANDALE,16,077,19385478.322848555,,,,,,,,,,79023.21113142645,18020391.087421365,,,,,1365087.2354271903,,,,,2002,2000,2.718189705951653,666.8092433561005,0.999966109449183,6.502504013042257
1681210,210728.5630171372,5102.0,VINTON,16,006,2314915.243732375,,,,,,,210728.5630171372,,,,2311816.2942762407,,,,,3098.949456134371,,,,,2002,2000,41.3031287763891,453.7270175876862,3.720938254395105,6.117495734351816
1681345,272707.5521398246,247.0,VOLGA,16,022,77473.73640335926,,,,,,,,,,272707.5521398246,55781.090210418675,21692.646192940596,,,,,,,,,2002,2000,1104.0791584608285,313.6588518354626,7.006766925770984,5.748305936160978
1681705,18593.696736806225,1528.0,WALCOTT,16,082,1766401.1899965913,,,,,,,,,,18593.696736806225,1385230.4068920638,274257.0268678918,,,,106913.75623663579,,,,,2002,2000,12.168649696862714,1156.0217212019577,2.498862947422344,7.052739839022885
1682065,123957.97824537483,778.0,WALNUT,16,078,608943.5681304039,,,,,,,123957.97824537483,,,,484985.589885029,123957.97824537483,,,,,,,,,2002,2000,159.3290208809445,782.7038150776399,5.070971377856299,6.662754355051679
1682425,18905141.157147728,68747.0,WATERLOO,16,007,55801233.38188355,,,,,210728.5630171372,432303.44913074473,9213176.733087484,,,9048932.411912363,43506151.41467043,11134525.395890795,,,,1160556.571322322,,,,,2002,2000,274.99587119652824,811.6897229243974,5.616756083723057,6.699118152512155
1682875,387368.6820167963,8968.0,WAVERLY,16,009,5179894.015928601,,,,,,,336236.0159905792,,,51132.66602621711,5179894.015928601,,,,,,,,,,2002,2000,43.19454527395142,577.5974594032784,3.76571422047106,6.358877189028912
1683280,55781.090210418675,1393.0,WELLMAN,16,092,486535.0646130962,,,,,,,,,,55781.090210418675,484985.589885029,,,,,1549.4747280671854,,,,,2002,2000,40.0438551402862,349.2714031680518,3.689975232037114,5.855849279489258
1683550,57330.564938485855,834.0,WEST BEND,16,074,390467.6314729307,,,,,,,57330.564938485855,,,,317642.319253773,72825.31221915771,,,,,,,,,2002,2000,68.7416845785202,468.1866084807323,4.230355777646287,6.148866952513486
1683685,68176.88803495615,3161.0,WEST BURLINGTON,16,029,3974402.6774923303,,,,,,,,,,68176.88803495615,3353063.311537389,610493.042858471,,,,10846.323096470298,,,,,2002,2000,21.56813920751539,1257.3244788017496,3.0712171890634528,7.136741312750062
1684180,175090.64427159194,234.0,WESTGATE,16,033,49583.19129814993,,,,,,,,,,175090.64427159194,29440.01983327652,20143.17146487341,,,,,,,,,2002,2000,748.2506165452647,211.89397990662366,6.6177379707154484,5.356086054802835
1684945,147200.0991663826,772.0,WHEATLAND,16,023,330038.11707831046,,,,,,,,,,147200.0991663826,237069.63339427934,92968.48368403112,,,,,,,,,2002,2000,190.67370358339716,427.51051435014307,5.250563608936575,6.057978883045458
1685800,385819.20728872914,427.0,WILLIAMS,16,040,114661.12987697171,,,,,,,,,,385819.20728872914,114661.12987697171,,,,,,,,,,2002,2000,903.5578625028786,268.5272362458354,6.806340150596893,5.592952347336355
1685935,261861.2290433543,163.0,WILLIAMSON,16,059,32538.969289410892,,,,,,,,,,261861.2290433543,15494.747280671854,17044.222008739038,,,,,,,,,2002,2000,1606.5106076279405,199.62557846264352,7.3818197814771205,5.2964435042774705
1686520,2204902.5380396047,4768.0,WINTERSET,16,061,3552945.551458056,,,,,,,,,,2204902.5380396047,3520406.582168645,,,,,32538.969289410892,,,,,2002,2000,462.4376128438768,745.1647549198943,6.136511656705476,6.613605341473528
1686565,182838.01791192786,772.0,WINTHROP,16,010,343983.38963091513,,,,,,,182838.01791192786,,,,264960.1784994887,79023.21113142645,,,,,,,,,2002,2000,236.83681076674594,445.57433890014914,5.467371341801698,6.099364099208313
1686835,141002.20025411388,1564.0,WOODBINE,16,043,818122.6564194738,,,,,,75924.26167529209,46484.24184201556,,,18593.696736806225,672472.0319811584,145650.62443831543,,,,,,,,,2002,2000,90.15485949751526,523.0963276339347,4.501528852772403,6.259765629961815
1686970,75924.26167529209,1200.0,WOODWARD,16,025,260311.75431528714,,,,,,,32538.969289410892,,,43385.29238588119,260311.75431528714,,,,,,,,,,2002,2000,63.2702180627434,216.92646192940595,4.1474147296953445,5.379558410987977
1687015,227772.78502587625,204.0,WOOLSTOCK,16,099,74374.7869472249,,,,,,,,,,227772.78502587625,58880.03966655304,15494.747280671854,,,,,,,,,2002,2000,1116.533259930766,364.5822889569848,7.017983860295329,5.898752284424484
1687240,206080.13883293566,626.0,WYOMING,16,053,212278.0377452044,,,,,,,43385.29238588119,,,162694.84644705447,161145.37171898727,51132.66602621711,,,,,,,,,2002,2000,329.201499733124,339.1022967175789,5.796670024482465,5.826301822088836
1700100004,23242.12092100778,1999.0,HUMBOLDT,17,001,531469.8317270445,,,,,,,23242.12092100778,,,,443149.772227215,88320.05949982957,,,,,,,,,2002,2000,11.626873897452617,265.8678497884165,2.4533191339626197,5.582999380026349
1700500003,1549.4747280671854,2164.0,ELLINWOOD,17,005,801078.4344107348,,,,,,,,,,1549.4747280671854,509777.18553410395,291301.24887663085,0.0,,,,,,,,2002,2000,0.7160234418055386,370.1841194134634,-0.33404237260556247,5.9140005019028665
1700800001,52682.1407542843,8423.0,AUGUSTA,17,008,2620161.76516161,,,,,,,,,,52682.1407542843,1929096.0364436458,691065.7287179646,,,,,,,,,2002,2000,6.254557848068894,311.0722741495441,1.8333104536616072,5.740025277944026
1701100001,32538.969289410892,4602.0,BAXTER SPRINGS,17,011,1665685.3326722241,,,,,,,,,,32538.969289410892,718956.273823174,946729.0588490502,,,,,,,,,2002,2000,7.070614795612971,361.9481383468544,1.9559474344889214,5.891500937327262
1701400001,120859.02878924046,4564.0,CLAY CENTER,17,014,1817533.8560228085,,,,,,,,,,120859.02878924046,1664135.857944157,153397.99807865135,,,,,,,,,2002,2000,26.480944081779242,398.23265907598784,3.2764253830684353,5.987036405032319
1701800001,10015804.642226286,11963.0,ARKANSAS CITY,17,018,6757259.289100995,,,,,10015804.642226286,,,,,,4457838.792649292,2146022.4983730516,,,,153397.99807865135,,,,,2002,2000,837.2318517283529,564.846550957201,6.730101035390836,6.336554103032672
1701800007,20143.17146487341,12206.0,WINFIELD,17,018,8895534.413833711,,,,,,,,,,20143.17146487341,6641048.684495957,2146022.4983730516,,,,108463.23096470298,,,,,2002,2000,1.6502680210448475,728.78374683219,0.500937711717906,6.591377044424006
1702200003,44934.76711394837,976.0,HIGHLAND,17,022,232421.2092100778,,,,,,,,,,44934.76711394837,171991.69481545757,60429.51439462023,,,,,,,,,2002,2000,46.03972040363563,238.13648484639117,3.829504510934191,5.472843975043973
1702300003,2692987.077380768,80098.0,LAWRENCE,17,023,40362267.19142211,,,,,,,2692987.077380768,,,,22354271.901825283,17315380.086150795,,,,692615.2034460319,,,,,2002,2000,33.62115255537926,503.91104885792544,3.5151554092304353,6.222399762133853
1702600002,1930645.511171713,20013.0,HAYS,17,026,11058601.134215502,,,,,,,,,,1930645.511171713,7375499.705599803,3069509.436301094,,,,613591.9923146054,,,,,2002,2000,96.46957033786603,552.5708856351123,4.569227625330583,6.314581724954252
1702700005,37187.39347361245,799.0,WILSON,17,027,359478.136911587,,,,,,,,,,37187.39347361245,283553.87523629493,75924.26167529209,,,,,,,,,2002,2000,46.54241986684912,449.9100587128748,3.8403641519424805,6.109047693260845
1702800001,303697.04670116835,28451.0,GARDEN CITY,17,028,13291394.217360316,,,,,,,207629.61356100283,,,96067.43314016549,6684433.9768818375,6606960.240478478,,,,,,,,,2002,2000,10.67438918495548,467.16791034973517,2.3678473382696894,6.146688744115997
1702900001,17044.222008739038,725.0,BUCKLIN,17,029,396665.53038519947,,,,,,,,,,17044.222008739038,289751.7741485637,106913.75623663579,,,,,,,,,2002,2000,23.509271736191778,547.1248694968268,3.1573948853045053,6.304677056985697
1702900002,3098.949456134371,25176.0,DODGE CITY,17,029,13489726.982552916,,,,,,,,,,3098.949456134371,8006135.919923146,4907186.463788776,,,,576404.5988409929,,,,,2002,2000,0.1230914146859855,535.8169281280949,-2.0948279908234877,6.28379255072881
1703200005,359478.136911587,961.0,QUINTER,17,032,286652.8246924293,,,,,,,,,,359478.136911587,286652.8246924293,,,,,,,,,,2002,2000,374.06673976231735,298.28597782771,5.924434230056827,5.698052683468842
1704600002,311444.4203415043,4561.0,DE SOTO,17,046,1929096.0364436458,,,,,,,311444.4203415043,,,,1200842.9142520686,708109.9507267037,,,,20143.17146487341,,,,,2002,2000,68.2842403730551,422.95462320623676,4.223678998708185,6.047264899547917
1704600006,52682.1407542843,27656.0,LEAWOOD,17,046,23043788.15581518,,,,52682.1407542843,,,,,,,15143016.517400602,7112089.001828381,,,,788682.6365861973,,,,,2002,2000,1.9049081846356777,833.2292506441705,0.6444338103755105,6.725308815160629
1704600013,1549.4747280671854,22072.0,PRAIRIE VILLAGE,17,046,12312126.189221855,,,,,,,,,,1549.4747280671854,5626142.73761195,6685983.451609905,,,,,,,,,2002,2000,0.07020092098890836,557.8165181778659,-2.6563938485363123,6.324030087838232
1704600501,526821.407542843,149080.0,OVERLAND PARK,17,046,89028169.45055626,,,,,,,,,,526821.407542843,23252967.24410425,58844401.747807495,,,,6930800.45864452,,,,,2002,2000,3.5338167932844313,597.1838573286575,1.262378531377822,6.392225034704688
1705500001,12395.797824537483,2173.0,OAKLEY,17,055,855310.0498930863,,,,,,,,,,12395.797824537483,822771.0806036755,0.0,,,,32538.969289410892,,,,,2002,2000,5.704462873694194,393.6079382848994,1.7412488287842158,5.975355333381476
1705800003,1549.4747280671854,671.0,FLORENCE,17,058,212278.0377452044,,,,1549.4747280671854,,,,,,,212278.0377452044,,,,,,,,,,2002,2000,2.309202277298339,316.3607119898724,0.8369021303891279,5.756883056217252
1705800005,41835.817657814005,2854.0,HILLSBORO,17,058,1272118.7517431593,,,,,,,,,,41835.817657814005,796430.0102265333,463292.9436920884,,,,12395.797824537483,,,,,2002,2000,14.658660707012615,445.73186816508735,2.685031335328357,6.099717578776456
1706000002,9296.848368403113,1672.0,MEADE,17,060,873903.7466298925,,,,,,,9296.848368403113,,,,768539.4651213239,105364.2815085686,,,,,,,,,2002,2000,5.560316009810474,522.6697049221846,1.7156549429442176,6.258949725214221
1708700014,33450060.429514397,344284.0,WICHITA,17,087,115389382.99916328,,,,,1732312.7459791133,,28325947.503796216,,,3391800.1797390687,108457033.0657907,,,,,6932349.933372587,,,,,2002,2000,97.15833564590396,335.157553064224,4.576341973953327,5.814600728919485
1708900003,14341938.082989868,122377.0,TOPEKA,17,089,97311661.34680344,,,,326939.1676221761,,,9457993.740122098,,,4557005.175245592,46194490.067866996,48497009.513774835,,,,2620161.76516161,,,,,2002,2000,117.19471863985771,795.1793339173491,4.763836813327705,6.678567666470136
1709600001,116210.6046050389,534.0,ARGONIA,17,096,244817.0070346153,,,,,,,116210.6046050389,,,,213827.51247327158,30989.49456134371,,,,,,,,,2002,2000,217.6228550656159,458.4588146715642,5.382763541936925,6.127870461427581
1709600003,1549.4747280671854,1284.0,CALDWELL,17,096,784034.2124019958,,,,,,,,,,1549.4747280671854,643032.0121478819,134804.30134184513,,,,6197.898912268742,,,,,2002,2000,1.206756018743914,610.6185454844203,0.1879357831109032,6.4144724523983685
1709600012,30989.49456134371,8647.0,WELLINGTON,17,096,4214571.260342744,,,,,,,,,,30989.49456134371,2699184.9762930367,1465803.0927515572,,,,49583.19129814993,,,,,2002,2000,3.5838434788185163,487.40271311931815,1.2764358219543706,6.189090707690422
1710500003,7059406.8610740965,146866.0,WYANDOTTE COUNTY AND KANSAS CITY,17,105,161119030.64861014,,,,,,,4890142.241780037,,,2169264.6192940595,127994359.91198984,33124670.73662029,,,,,,,,,2002,2000,48.066992095339266,1097.0478575613836,3.872595706520554,7.000378085177236
1800100001,26341.07037714215,4014.0,COLUMBIA,18,001,584151.9724813289,,,,,,,,,,26341.07037714215,556261.4273761195,,,,,27890.545105209338,,,,,2002,2000,6.562299545874975,145.5286428702862,1.8813410820607421,4.980372925452537
1800400001,3098.949456134371,715.0,BARLOW,18,004,66627.41330688896,,,,,,,,,,3098.949456134371,66627.41330688896,,,,,,,,,,2002,2000,4.334195043544574,93.18519343620834,1.4665359052267473,4.534588840360364
1800400004,230871.73448201062,794.0,WICKLIFFE,18,004,96067.43314016549,,,,,,,,,,230871.73448201062,96067.43314016549,,,,,,,,,,2002,2000,290.770446450895,120.99172939567443,5.672534112059133,4.795722191158766
1800500002,4826613.777929283,13019.0,GLASGOW,18,005,2060801.3883293564,,,,,,,,,,4826613.777929283,1882611.7946016302,,,,,178189.59372772631,,,,,2002,2000,370.7361377931702,158.29183411393782,5.915490590684966,5.064440380679212
1800700001,15494.747280671854,10384.0,MIDDLESBOROUGH,18,007,714307.8496389724,,,,,,,,,,15494.747280671854,714307.8496389724,,,,,,,,,,2002,2000,1.4921752003728672,68.78927673718918,0.40023492141098405,4.231047871413587
1800700002,841364.7773404816,2093.0,PINEVILLE,18,007,432303.44913074473,,,,,,,,,,841364.7773404816,221574.8861136075,,,,,210728.5630171372,,,,,2002,2000,401.98986017223206,206.5472762210916,5.996426864848745,5.330529326736175
1800900003,38736.86820167963,9183.0,PARIS,18,009,777836.3134897271,,,,,,,,,,38736.86820167963,777836.3134897271,,,,,,,,,,2002,2000,4.218323881267519,84.7039435358518,1.439437864615488,4.439162159439017
1801000001,187486.44209612944,21981.0,ASHLAND,18,010,4790975.859183737,,,,,,,,,,187486.44209612944,4790975.859183737,,,,,,,,,,2002,2000,8.529477371190094,217.95986803074186,2.143528090129477,5.384310954240049
1801000002,991663.8259629987,1960.0,CATLETTSBURG,18,010,291301.24887663085,,,,,,,991663.8259629987,,,,291301.24887663085,,,,,,,,,,2002,2000,505.95093161377486,148.62308616154635,6.226439691489964,5.001413477966196
1801100001,2813846.1061700084,15477.0,DANVILLE,18,011,2001921.3486628034,,,,,,,2790603.9852490006,,,23242.12092100778,2001921.3486628034,,,,,,,,,,2002,2000,181.8082384292827,129.3481520102606,5.202952496609289,4.862507621790597
1801100002,17044.222008739038,2184.0,JUNCTION CITY,18,011,116210.6046050389,,,,,,,,,,17044.222008739038,116210.6046050389,,,,,,,,,,2002,2000,7.804130956382344,53.20998379351598,2.0546532032943845,3.9742460440323244
1801200001,37187.39347361245,1204.0,AUGUSTA,18,012,167343.27063125602,,,,,,,,,,37187.39347361245,167343.27063125602,,,,,,,,,,2002,2000,30.886539429910673,138.989427434598,3.430320471839989,4.934397868616263
1801400003,4648.424184201556,1257.0,IRVINGTON,18,014,142551.67498218105,,,,,,,,,,4648.424184201556,142551.67498218105,,,,,,,,,,2002,2000,3.6980303772486525,113.40626490229201,1.307800347438672,4.730976635819602
1801500001,3098.949456134371,1801.0,LEBANON JUNCTION,18,015,285103.3499643621,,,,,,,,,,3098.949456134371,285103.3499643621,,,,,,,,,,2002,2000,1.7206826519346867,158.30280397799118,0.5427211027447989,5.064509679793839
1801500002,119309.55406117327,8334.0,SHEPHERDSVILLE,18,015,1685828.5041370976,,,,,,,,,,119309.55406117327,1050543.8656295517,,,,,635284.638507546,,,,,2002,2000,14.316001207244213,202.2832378374247,2.661377877232095,5.309668882794298
1801600001,1702872.7261458368,2544.0,MORGANTOWN,18,016,212278.0377452044,,,,,,,1702872.7261458368,,,,212278.0377452044,,,,,,,,,,2002,2000,669.3682099629862,83.4426248998445,6.506334297304418,4.424159268728922
1801700001,65077.938578821784,420.0,FREDONIA,18,017,48033.716570082746,,,,,,,,,,65077.938578821784,48033.716570082746,,,,,,,,,,2002,2000,154.94747280671854,114.36599183353034,5.043086174366764,4.739403760568542
1801800003,103814.80678050141,14950.0,MURRAY,18,018,3714090.9231770434,,,,,,,,,,103814.80678050141,3540549.7536335187,,,,,173541.16954352477,,,,,2002,2000,6.944134232809459,248.4341754633474,1.9378973079329431,5.515177922976362
1801900002,17044.222008739038,6480.0,BELLEVUE,18,019,1027301.7447085439,,,,,,,,,,17044.222008739038,1027301.7447085439,,,,,,,,,,2002,2000,2.630281174188123,158.5342198624296,0.9670907508128597,5.0659704682003515
1801900004,46484.24184201556,3806.0,COLD SPRING,18,019,759242.6167529208,,,,,,,,,,46484.24184201556,759242.6167529208,,,,,,,,,,2002,2000,12.21341088860104,199.48571118048366,2.5025346011668703,5.295742610609387
1801900007,43385.29238588119,16495.0,FORT THOMAS,18,019,4704205.2744119745,,,,,,,,,,43385.29238588119,4704205.2744119745,,,,,,,,,,2002,2000,2.630208692687553,285.1897711071218,0.9670631938733317,5.653154822213648
1801900009,244817.0070346153,17048.0,NEWPORT,18,019,1927546.5617155787,,,,,,,,,,244817.0070346153,1927546.5617155787,,,,,,,,,,2002,2000,14.360453251678512,113.06584712081057,2.6644781266093234,4.727970366881482
1801900011,32538.969289410892,3472.0,SOUTHGATE,18,019,754594.1925687193,,,,,,,,,,32538.969289410892,754594.1925687193,,,,,,,,,,2002,2000,9.371822952019267,217.33703703016107,2.237707629303992,5.381449314663159
1802100001,215376.98720133875,3846.0,CARROLLTON,18,021,526821.407542843,,,,,,,,,,215376.98720133875,526821.407542843,,,,,,,,,,2002,2000,56.00025668261538,136.97904512294411,4.025356274342776,4.9198279588222915
1802200001,82122.16058756082,3877.0,GRAYSON,18,022,522172.98335864145,,,,,,,,,,82122.16058756082,418358.17657814006,,,,,103814.80678050141,,,,,2002,2000,21.181883050699206,134.6848035487855,3.0531462432420025,4.9029372600422425
1802200002,15494.747280671854,1813.0,OLIVE HILL,18,022,128606.40242957638,,,,,,,,,,15494.747280671854,128606.40242957638,,,,,,,,,,2002,2000,8.546468439421872,70.93568804720154,2.1455181496000044,4.261773664402557
1802400002,6094084.10548824,30089.0,HOPKINSVILLE,18,024,4921131.7363413805,,,,,,,5440205.770243888,,,653878.3352443522,4623632.5885524815,,,,,297499.1477888996,,,,,2002,2000,202.5352821791432,163.55251873911996,5.3109141043532135,5.0971341542884305
1802400901,7747.373640335927,7064.0,OAK GROVE,18,024,797979.4849546005,,,,,,,,,,7747.373640335927,797979.4849546005,,,,,,,,,,2002,2000,1.0967403228108616,112.96425324951875,0.09234243751111404,4.72707142574075
1802500001,2079395.0850661627,16724.0,WINCHESTER,18,025,2398586.879048003,,,,,,,1846973.875856085,,,232421.2092100778,2221946.760048344,,,,,176640.11899965914,,,,,2002,2000,124.3359893007751,143.4218416077495,4.822987492415981,4.965790229034027
1802700001,148749.5738944498,2220.0,ALBANY,18,027,185936.96736806224,,,,,,,,,,148749.5738944498,185936.96736806224,,,,,,,,,,2002,2000,67.00431256506748,83.75539070633434,4.204756983962321,4.427900535276531
1802900001,1549.4747280671854,1756.0,BURKESVILLE,18,029,123957.97824537483,,,,,,,,,,1549.4747280671854,123957.97824537483,,,,,,,,,,2002,2000,0.8823887973047753,70.59110378438203,-0.12512250683425236,4.256904127839629
1803000001,6515541.2315225145,54067.0,OWENSBORO,18,030,10344293.28457653,,,,,,,5080727.633332301,,,1434813.5981902136,10344293.28457653,,,,,,,,,,2002,2000,120.5086509612613,191.3236037615649,4.791721542563409,5.253966254938087
1803300001,347082.33908704954,2843.0,IRVINE,18,033,367225.5105519229,,,,,,,,,,347082.33908704954,367225.5105519229,,,,,,,,,,2002,2000,122.08313017483276,129.168311836765,4.80470220756485,4.861116296844941
1803400001,13799621.928166352,260512.0,LEXINGTON-FAYETTE,18,034,57646657.78301156,,463292.9436920884,,,2383092.131767331,,4622083.113824414,1575815.7984443274,,4755337.940438191,57646657.78301156,,,,,,,,,,2002,2000,52.971156523178784,221.28215891402917,3.969747548868753,5.399438624349463
1803500001,714307.8496389724,3010.0,FLEMINGSBURG,18,035,272707.5521398246,,,,,,,714307.8496389724,,,,272707.5521398246,,,,,,,,,,2002,2000,237.31157795314698,90.6005156610713,5.469373952614537,4.50645990465604
1803600003,43385.29238588119,633.0,MARTIN,18,036,86770.58477176238,,,,,,,,,,43385.29238588119,86770.58477176238,,,,,,,,,,2002,2000,68.53916648638419,137.07833297276838,4.227405355391838,4.920552535951782
1803600004,1599057.9193653353,3612.0,PRESTONBURG,18,036,1760203.2910843226,,,,,,,,,,1599057.9193653353,762341.5662090551,,,,,997861.7248752674,,,,,2002,2000,442.70706516205297,487.3209554497017,6.092908298865441,6.18892295210503
1803600006,57330.564938485855,1042.0,WHEELWRIGHT,18,036,69726.36276302334,,,,,,,,,,57330.564938485855,69726.36276302334,,,,,,,,,,2002,2000,55.01973602541829,66.91589516604927,4.007691957691722,4.203436534817817
1803700001,670922.5572530912,27741.0,FRANKFORT,18,037,4115404.877746444,,,,,,,,,,670922.5572530912,4115404.877746444,,,,,,,,,,2002,2000,24.185233310013743,148.350992312694,3.185742253117551,4.999581035711386
1803800001,1292261.9232080325,2775.0,FULTON,18,038,546964.5790077164,,,,,,,1247327.1560940843,,,44934.76711394837,443149.772227215,,,,,103814.80678050141,,,,,2002,2000,465.67997232721893,197.10435279557348,6.143498643539021,5.283733298113572
1803900001,61978.98912268742,230.0,SPARTA,18,039,83671.63531562801,,,,,,,,,,61978.98912268742,83671.63531562801,,,,,,,,,,2002,2000,269.47386575081487,363.78971876360004,5.5964714125515505,5.896576005001888
1803900002,13945.272552604669,1811.0,WARSAW,18,039,153397.99807865135,,,,,,,,,,13945.272552604669,153397.99807865135,,,,,,,,,,2002,2000,7.7003161527358746,84.70347768009462,2.041261386813616,4.439156659611986
1804100004,88320.05949982957,3227.0,WILLIAMSTOWN,18,041,584151.9724813289,,,,,,,,,,88320.05949982957,584151.9724813289,,,,,,,,,,2002,2000,27.369091880951213,181.0201340196247,3.309414343143398,5.198608262756858
1804200002,187486.44209612944,10349.0,MAYFIELD,18,042,1842325.4516718835,,,,,,,,,,187486.44209612944,1758653.8163562554,,,,,83671.63531562801,,,,,2002,2000,18.116382461699626,178.0196590657922,2.8968166372893775,5.181893988383418
1804500004,79023.21113142645,2355.0,RACELAND,18,045,120859.02878924046,,,,,,,,,,79023.21113142645,120859.02878924046,,,,,,,,,,2002,2000,33.55550366514923,51.3201820761106,3.5132008936346173,3.9380840875998833
1804500901,9296.848368403113,1049.0,WURTLAND,18,045,68176.88803495615,,,,,,,,,,9296.848368403113,68176.88803495615,,,,,,,,,,2002,2000,8.862581857390955,64.99226695420033,2.1818381281925676,4.174268292882774
1804600002,15494.747280671854,1639.0,LEWISPORT,18,046,151848.52335058418,,,,,,,,,,15494.747280671854,151848.52335058418,,,,,,,,,,2002,2000,9.453781135248233,92.64705512543269,2.246414781611026,4.528797167287552
1804700001,97616.90786823268,22542.0,ELIZABETHTOWN,18,047,3828752.053054015,,,,,,,,,,97616.90786823268,3315875.9180637766,,,,,512876.13499023835,,,,,2002,2000,4.330445739873689,169.84970513060134,1.4656704789503185,5.134913958547396
1804700501,274257.0268678918,21961.0,RADCLIFF,18,047,1890359.168241966,,,,,,,,,,274257.0268678918,1724565.3723387772,,,,,165793.79590318882,,,,,2002,2000,12.488366962701688,86.07800957342407,2.5247975680073456,4.4552539731608185
1805000002,27890.545105209338,1563.0,MUNFORDVILLE,18,050,571756.1746567914,,,,,,,,,,27890.545105209338,168892.7453593232,,,,,402863.42929746816,,,,,2002,2000,17.844238710946474,365.8068935744027,2.881680694835498,5.90210558097986
1805100002,2262233.1029780908,27373.0,HENDERSON,18,051,5311599.367814312,,,,,,,2093340.3576187673,,,168892.7453593232,5311599.367814312,,,,,,,,,,2002,2000,82.64469013181203,194.04520395332304,4.414550576974086,5.268091141989374
1805400001,38736.86820167963,2980.0,DAWSON SPRINGS,18,054,246366.48176268247,,,,,,,,,,38736.86820167963,246366.48176268247,,,,,,,,,,2002,2000,12.99894906096632,82.6733160277458,2.5648685127295603,4.414896890081591
1805600014,48619418.01729214,256231.0,LOUISVILLE,18,056,81172332.57925564,,,,,,,23525674.796244074,,,25093743.22104807,81172332.57925564,,,,,,,,,,2002,2000,189.7483833622479,316.79356744209576,5.245698896409395,5.758250354942762
1805600026,199882.2399206669,15157.0,SHIVELY,18,056,2728624.996126313,,,,,,,,,,199882.2399206669,2728624.996126313,,,,,,,,,,2002,2000,13.18745397642455,180.0240810270049,2.579265921290825,5.193090625425359
1805600908,96067.43314016549,4657.0,PROSPECT,18,056,1944590.7837243176,,,,,,,,,,96067.43314016549,1944590.7837243176,,,,,,,,,,2002,2000,20.628609220563774,417.56297696463764,3.026678909423524,6.034435375944317
1805700001,3098.949456134371,19680.0,NICHOLASVILLE,18,057,2226595.1842325456,,,,,,,,,,3098.949456134371,2226595.1842325456,,,,,,,,,,2002,2000,0.1574669439092668,113.13999919880821,-1.8485397226854896,4.728625982833591
1805700002,9296.848368403113,5905.0,WILMORE,18,057,382720.2578325948,,,,,,,,,,9296.848368403113,382720.2578325948,,,,,,,,,,2002,2000,1.5744027719564966,64.81291411220911,0.45387600795740196,4.171504875357324
1805800001,2457466.918714556,4132.0,PAINTSVILLE,18,058,1186897.641699464,,,,,,,1551024.2027952524,,,906442.7159193035,598097.2450339335,,,,,588800.3966655304,,,,,2002,2000,594.7402997857105,287.24531502891193,6.388124839316074,5.660336606861872
1805900002,11111283.274969786,43370.0,COVINGTON,18,059,7795407.35690601,,,,,,,6253680.00247916,,,4857603.272490626,7795407.35690601,,,,,,,,,,2002,2000,256.19744696725354,179.7419266060874,5.5459484244139725,5.1915220810227165
1805900004,127056.9277015092,9400.0,EDGEWOOD,18,059,2243639.406241284,,,,,,,,,,127056.9277015092,2243639.406241284,,,,,,,,,,2002,2000,13.516694436330765,238.6850432171579,2.6039255463669675,5.475144872048376
1805900006,232421.2092100778,16676.0,ERLANGER,18,059,2954848.3064241223,,,,,,,,,,232421.2092100778,2954848.3064241223,,,,,,,,,,2002,2000,13.937467570765039,177.19167104965953,2.634580722456378,5.177232033960541
1805900008,52682.1407542843,5681.0,FORT WRIGHT,18,059,1005609.0985156032,,,,,,,,,,52682.1407542843,1005609.0985156032,,,,,,,,,,2002,2000,9.273392141222374,177.01269116627412,2.227149239419844,5.176221431507773
1805900009,368774.9852799901,14982.0,INDEPENDENCE,18,059,1750906.4427159193,,,,,,,,,,368774.9852799901,1750906.4427159193,,,,,,,,,,2002,2000,24.614536462420915,116.86733698544383,3.2033371815244562,4.761039419559368
